# SimN-1 V1 (Up to date)
# 473 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
3.099,1305.117,1305.117,109.485,109.51,-32.224,32.249,27.092,-0.025,27.092,90.053,2.326,1.266,28.61,-80.6,0.044,-9.139e-5,-0.663,0.004,87.787,90.046,493.521,65.7,0.037,5.98e-4,9.791,67.41,61.573,0.871,0,0,11.087,0.444,0.289,0.021,0.134,0.444,0.008,0.007,-3.918e-4,0,0,0,0,-2.542e-6,1.99,90,12.414,966.595,0.001,338.822,0.323,6.5e6,6.706,35.315,0.05,0.054,0.014
3.149,1322.946,1322.946,107.892,107.915,-31.53,31.564,27.468,-0.026,27.468,90.053,2.255,1.474,28.61,-80.6,0.074,-9.298e-5,0.585,-0.023,87.79,90.044,493.521,65.7,0.037,5.98e-4,9.791,67.389,61.573,0.867,0,0,10.748,0.443,0.289,0.021,0.133,0.443,0.013,0.011,-1.513e-4,0,0,0,0,2.04e-6,2.047,90,12.379,965.957,0.001,338.801,0.319,6.403e6,6.706,35.315,0.05,0.054,0.014
3.199,1340.516,1340.516,106.331,106.354,-30.887,30.902,27.832,-0.026,27.832,90.053,2.193,0.984,28.61,-80.6,0.017,-1.002e-4,1.483,-0.067,87.735,90.013,493.521,65.7,0.037,5.98e-4,9.791,67.42,61.573,0.872,0,0,10.422,0.442,0.289,0.021,0.133,0.442,0.003,0.002,8.532e-5,0,0,0,0,1.351e-5,2.044,90,12.344,965.329,0.001,338.779,0.314,6.308e6,6.706,35.315,0.05,0.055,0.014
3.249,1357.833,1357.833,104.802,104.825,-30.271,30.275,28.189,-0.026,28.189,90.053,2.158,0.466,28.61,-80.6,0.048,-1.025e-4,-1.164,-0.024,87.664,90.026,493.521,65.7,0.037,5.98e-4,9.791,67.397,61.573,0.869,0,0,10.108,0.442,0.289,0.021,0.132,0.442,0.008,0.007,-1.756e-4,0,0,0,0,-8.556e-6,2.028,90,12.31,964.71,0.001,338.759,0.31,6.214e6,6.706,35.315,0.05,0.055,0.013
3.299,1374.902,1374.902,103.305,103.326,-29.642,29.656,28.54,-0.026,28.54,90.053,2.124,0.919,28.61,-80.6,0.011,-1.028e-4,0.82,0.052,87.619,90.042,493.521,65.7,0.037,5.98e-4,9.791,67.417,61.573,0.871,0,0,9.807,0.442,0.289,0.02,0.132,0.442,0.002,0.002,2.337e-5,0,0,0,0,4.372e-6,2.191,90,12.276,964.1,0.001,338.738,0.305,6.123e6,6.706,35.315,0.05,0.055,0.013
3.349,1391.727,1391.727,101.838,101.859,-29.042,29.067,28.885,-0.027,28.885,90.053,2.069,1.214,28.61,-80.6,0.051,-1.033e-4,1.409,0.027,87.565,90.046,493.521,65.7,0.037,5.98e-4,9.791,67.388,61.573,0.867,0,0,9.517,0.441,0.289,0.02,0.132,0.441,0.009,0.008,-4.74e-4,0,0,0,0,1.329e-5,2.352,90,12.243,963.499,0.001,338.718,0.301,6.034e6,6.706,35.315,0.05,0.056,0.013
3.399,1408.315,1408.315,100.399,100.42,-28.492,28.502,29.22,-0.027,29.22,90.053,2.019,0.771,28.61,-80.6,0.009,-1.041e-4,-1.783,0.153,87.482,90.047,493.521,65.7,0.037,5.98e-4,9.791,67.411,61.573,0.871,0,0,9.237,0.441,0.289,0.02,0.131,0.441,0.002,0.001,-3.544e-4,0,0,0,0,-2.188e-5,2.381,90,12.21,962.906,0.001,338.698,0.297,5.947e6,6.706,35.315,0.05,0.056,0.013
3.449,1424.668,1424.668,98.988,99.008,-27.968,27.969,29.549,-0.028,29.549,90.054,1.997,0.204,28.61,-80.6,0.09,-1.027e-4,-0.938,0.013,87.409,90.022,493.521,65.7,0.037,5.98e-4,9.791,67.358,61.573,0.863,0,0,8.966,0.44,0.289,0.02,0.131,0.44,0.015,0.013,-1.316e-4,0,0,0,0,-6.236e-6,2.328,90,12.177,962.321,0.001,338.678,0.293,5.861e6,6.706,35.315,0.05,0.056,0.013
3.499,1440.793,1440.793,97.603,97.623,-27.426,27.43,29.875,-0.028,29.875,90.054,1.981,0.487,28.61,-80.6,0.048,-9.988e-5,0.163,0.019,87.392,90.001,493.521,65.7,0.037,5.98e-4,9.791,67.381,61.573,0.866,0,0,8.705,0.44,0.289,0.02,0.131,0.44,0.008,0.008,-1.005e-4,0,0,0,0,1.94e-7,2.384,90,12.146,961.745,0.001,338.659,0.288,5.777e6,6.706,35.315,0.05,0.057,0.013
3.549,1456.692,1456.692,96.245,96.265,-26.905,26.914,30.198,-0.028,30.198,90.054,1.951,0.701,28.61,-80.6,0.013,-1.022e-4,0.637,0.071,87.414,89.991,493.521,65.7,0.037,5.98e-4,9.791,67.399,61.573,0.869,0,0,8.453,0.439,0.289,0.019,0.131,0.439,0.002,0.002,-4.753e-4,0,0,0,0,3.038e-6,2.374,90,12.114,961.176,0.001,338.64,0.284,5.694e6,6.706,35.315,0.05,0.057,0.012
3.599,1472.37,1472.37,94.913,94.932,-26.398,26.417,30.514,-0.029,30.514,90.054,1.908,0.989,28.61,-80.6,0.037,-1.017e-4,-0.47,0.036,87.445,90.002,493.521,65.7,0.037,5.98e-4,9.791,67.382,61.573,0.866,0,0,8.209,0.439,0.289,0.019,0.13,0.439,0.006,0.005,1e-5,0,0,0,0,-1.704e-6,2.388,90,12.083,960.616,0.001,338.621,0.281,5.613e6,6.706,35.315,0.05,0.057,0.012
3.649,1487.832,1487.832,93.605,93.623,-25.92,25.94,30.823,-0.029,30.823,90.053,1.857,1.017,28.61,-80.6,0.046,-1.039e-4,0.169,0.019,87.453,90.031,493.521,65.7,0.037,5.98e-4,9.791,67.374,61.573,0.865,0,0,7.974,0.439,0.289,0.019,0.13,0.439,0.008,0.007,1.242e-5,0,0,0,0,2.274e-7,2.381,90,12.052,960.063,0.001,338.603,0.277,5.534e6,6.706,35.315,0.05,0.058,0.012
3.699,1503.082,1503.082,92.32,92.338,-25.461,25.48,31.124,-0.029,31.124,90.053,1.807,0.977,28.61,-80.6,0.043,-1.04e-4,0.809,-0.004,87.428,90.031,493.521,65.7,0.037,5.98e-4,9.791,67.373,61.573,0.865,0,0,7.747,0.438,0.29,0.019,0.13,0.438,0.007,0.006,2.238e-4,0,0,0,0,5.328e-6,2.409,90,12.022,959.518,0.001,338.584,0.273,5.456e6,6.706,35.315,0.05,0.058,0.012
3.749,1518.122,1518.122,91.058,91.075,-25.049,25.05,31.417,-0.029,31.417,90.053,1.779,0.182,28.61,-80.6,0.088,-1.052e-4,-0.458,0.015,87.39,90.012,493.521,65.7,0.037,5.98e-4,9.791,67.342,61.573,0.86,0,0,7.526,0.438,0.29,0.019,0.129,0.438,0.015,0.013,2.211e-4,0,0,0,0,-1.753e-6,2.232,90,11.992,958.98,0.001,338.566,0.269,5.379e6,6.706,35.315,0.05,0.058,0.012
3.799,1532.958,1532.958,89.816,89.833,-24.615,24.616,31.708,-0.029,31.708,90.053,1.77,0.24,28.61,-80.6,0.077,-1.07e-4,0.669,0.026,87.396,89.991,493.521,65.7,0.037,5.98e-4,9.791,67.347,61.573,0.861,0,0,7.313,0.438,0.29,0.019,0.129,0.438,0.013,0.011,2.452e-4,0,0,0,0,3.85e-6,2.194,90,11.963,958.45,0.001,338.548,0.266,5.304e6,6.706,35.315,0.05,0.059,0.012
3.849,1547.591,1547.591,88.596,88.613,-24.184,24.19,31.997,-0.03,31.997,90.053,1.751,0.528,28.61,-80.6,0.022,-1.059e-4,1.289,0.084,87.447,89.98,493.521,65.7,0.037,5.98e-4,9.791,67.378,61.573,0.866,0,0,7.108,0.437,0.29,0.019,0.129,0.437,0.004,0.003,-1.187e-4,0,0,0,0,1.469e-5,2.164,90,11.934,957.927,0.001,338.531,0.262,5.23e6,6.706,35.315,0.05,0.059,0.011
3.899,1562.026,1562.026,87.398,87.414,-23.758,23.782,32.282,-0.03,32.282,90.053,1.71,1.066,28.61,-80.6,0.082,-1.046e-4,-0.877,0.027,87.507,89.986,493.521,65.7,0.037,5.98e-4,9.791,67.339,61.573,0.86,0,0,6.909,0.437,0.29,0.018,0.129,0.437,0.014,0.012,-1.368e-4,0,0,0,0,-6.986e-6,2.221,90,11.905,957.411,0.001,338.514,0.258,5.157e6,6.706,35.315,0.05,0.059,0.011
3.949,1576.266,1576.266,86.22,86.236,-23.354,23.397,32.557,-0.03,32.557,90.052,1.646,1.419,28.61,-80.6,0.154,-1.116e-4,0.586,0.029,87.517,90.01,493.521,65.7,0.037,5.98e-4,9.791,67.293,61.573,0.853,0,0,6.718,0.437,0.29,0.018,0.128,0.437,0.026,0.023,4.748e-4,0,0,0,0,3.206e-6,2.325,90,11.877,956.902,0.001,338.496,0.255,5.086e6,6.706,35.315,0.05,0.06,0.011
3.999,1590.314,1590.314,85.061,85.076,-23.007,23.016,32.822,-0.03,32.822,90.052,1.595,0.618,28.61,-80.6,0.004,-1.104e-4,1.505,0.308,87.457,90.026,493.521,65.7,0.037,5.98e-4,9.791,67.382,61.573,0.866,0,0,6.529,0.436,0.29,0.018,0.128,0.436,6.798e-4,2.106e-4,2.704e-4,0,0,0,0,2.171e-5,2.189,90,11.849,956.4,0.001,338.48,0.252,5.016e6,6.706,35.315,0.05,0.06,0.011
4.049,1604.174,1604.174,83.919,83.934,-22.653,22.656,33.082,-0.03,33.082,90.052,1.571,0.341,28.61,-80.6,0.051,-1.098e-4,-1.215,0.021,87.386,90.023,493.521,65.7,0.037,5.98e-4,9.791,67.351,61.573,0.862,0,0,6.349,0.436,0.29,0.018,0.128,0.436,0.009,0.007,8.714e-5,0,0,0,0,-1.453e-5,2.185,90,11.822,955.904,0.001,338.463,0.248,4.947e6,6.706,35.315,0.05,0.06,0.011
4.099,1617.848,1617.848,82.796,82.81,-22.296,22.3,33.338,-0.03,33.338,90.052,1.554,0.39,28.61,-80.6,0.041,-1.1e-4,-0.697,0.003,87.338,90.021,493.521,65.7,0.037,5.98e-4,9.791,67.355,61.573,0.862,0,0,6.174,0.436,0.29,0.018,0.128,0.436,0.007,0.006,-4.272e-4,0,0,0,0,-4.914e-6,2.235,90,11.795,955.415,0.001,338.447,0.245,4.879e6,6.706,35.315,0.05,0.061,0.011
4.149,1631.339,1631.339,81.69,81.704,-21.949,21.954,33.591,-0.03,33.591,90.051,1.532,0.467,28.61,-80.6,0.024,-1.101e-4,-0.33,0.002,87.314,90.023,493.521,65.7,0.037,5.98e-4,9.791,67.364,61.573,0.864,0,0,6.004,0.435,0.29,0.018,0.128,0.435,0.004,0.003,-3e-4,0,0,0,0,-1.129e-6,2.266,90,11.768,954.933,0.001,338.43,0.242,4.812e6,6.706,35.315,0.05,0.061,0.01
4.199,1644.65,1644.65,80.6,80.615,-21.626,21.627,33.841,-0.03,33.841,90.051,1.517,0.187,28.61,-80.6,0.082,-1.083e-4,0.228,0.007,87.309,90.02,493.521,65.7,0.037,5.98e-4,9.791,67.326,61.573,0.858,0,0,5.839,0.435,0.29,0.018,0.127,0.435,0.014,0.012,-8.716e-6,0,0,0,0,5.532e-7,2.157,90,11.742,954.464,0.001,338.414,0.238,4.746e6,6.706,35.315,0.05,0.062,0.01
4.249,1657.783,1657.783,79.527,79.541,-21.293,21.296,34.089,-0.03,34.089,90.051,1.503,0.375,28.61,-80.6,0.038,-1.095e-4,0.858,0.004,87.337,90.014,493.521,65.7,0.037,5.98e-4,9.791,67.351,61.573,0.862,0,0,5.679,0.435,0.29,0.018,0.127,0.435,0.006,0.006,4.263e-4,0,0,0,0,8.07e-6,2.143,90,11.716,954.017,0.001,338.399,0.235,4.682e6,6.706,35.315,0.05,0.062,0.01
4.299,1670.742,1670.742,78.471,78.485,-20.954,20.976,34.333,-0.031,34.333,90.051,1.469,0.955,28.61,-80.6,0.099,-1.101e-4,-0.548,-0.007,87.378,90.013,493.521,65.7,0.037,5.98e-4,9.791,67.312,61.573,0.856,0,0,5.525,0.435,0.29,0.018,0.127,0.435,0.017,0.015,2.547e-4,0,0,0,0,-3.387e-6,2.26,90,11.69,953.576,0.001,338.383,0.232,4.619e6,6.706,35.315,0.05,0.062,0.01
4.349,1683.529,1683.529,77.431,77.444,-20.641,20.674,34.57,-0.031,34.57,90.051,1.415,1.165,28.61,-80.6,0.154,-1.136e-4,0.698,-0.004,87.376,90.006,493.521,65.7,0.037,5.98e-4,9.791,67.277,61.573,0.851,0,0,5.375,0.434,0.29,0.017,0.127,0.434,0.026,0.022,1.865e-4,0,0,0,0,5.641e-6,2.342,90,11.665,953.14,0.001,338.368,0.229,4.556e6,6.706,35.315,0.05,0.063,0.01
4.399,1696.147,1696.147,76.407,76.419,-20.351,20.376,34.797,-0.031,34.797,90.051,1.36,1.014,28.61,-80.6,0.122,-1.181e-4,2.026,-0.015,87.307,90.002,493.521,65.7,0.037,5.98e-4,9.791,67.294,61.573,0.853,0,0,5.229,0.434,0.29,0.017,0.127,0.434,0.021,0.018,-3.162e-4,0,0,0,0,4.873e-5,2.398,90,11.64,952.711,0.001,338.352,0.226,4.495e6,6.706,35.315,0.05,0.063,0.01
4.449,1708.598,1708.598,75.396,75.407,-20.095,20.097,35.017,-0.031,35.017,90.051,1.327,0.313,28.61,-80.6,0.05,-1.164e-4,-2.351,-0.029,87.191,89.991,493.521,65.7,0.037,5.98e-4,9.791,67.337,61.573,0.86,0,0,5.087,0.434,0.29,0.017,0.126,0.434,0.009,0.007,3.254e-4,0,0,0,0,-6.745e-5,2.306,90,11.615,952.287,0.001,338.338,0.223,4.434e6,6.706,35.315,0.05,0.063,0.01
4.499,1720.884,1720.884,74.398,74.409,-19.826,19.827,35.234,-0.031,35.234,90.051,1.317,0.118,28.61,-80.6,0.102,-1.163e-4,-1.652,-0.017,87.089,89.984,493.521,65.7,0.037,5.98e-4,9.791,67.303,61.573,0.855,0,0,4.949,0.434,0.29,0.017,0.126,0.434,0.017,0.014,4.672e-4,0,0,0,0,-3.419e-5,2.333,90,11.591,951.868,0.001,338.323,0.22,4.374e6,6.706,35.315,0.05,0.064,0.01
4.549,1733.007,1733.007,73.413,73.425,-19.55,19.551,35.449,-0.031,35.449,90.05,1.308,0.236,28.61,-80.6,0.073,-1.161e-4,-0.866,-0.019,87.027,89.989,493.521,65.7,0.037,5.98e-4,9.791,67.319,61.573,0.857,0,0,4.816,0.434,0.29,0.017,0.126,0.434,0.012,0.011,-3.284e-4,0,0,0,0,-9.653e-6,2.41,90,11.567,951.455,0.001,338.308,0.217,4.315e6,6.706,35.315,0.05,0.064,0.009
4.599,1744.97,1744.97,72.442,72.454,-19.294,19.294,35.663,-0.031,35.663,90.05,1.301,0.072,28.61,-80.6,0.117,-1.169e-4,-0.045,-0.003,87.003,89.995,493.521,65.7,0.037,5.98e-4,9.791,67.291,61.573,0.853,0,0,4.685,0.433,0.29,0.017,0.126,0.433,0.02,0.017,-3.72e-4,0,0,0,0,-2.728e-8,2.343,90,11.543,951.048,0.001,338.294,0.214,4.257e6,6.706,35.315,0.05,0.065,0.009
4.649,1756.775,1756.775,71.484,71.495,-19.042,19.043,35.877,-0.031,35.877,90.05,1.302,0.066,28.61,-80.6,0.153,-1.166e-4,1.074,-0.007,87.028,90,493.521,65.7,0.037,5.98e-4,9.791,67.267,61.573,0.849,0,0,4.558,0.433,0.29,0.017,0.126,0.433,0.026,0.022,-4.626e-4,0,0,0,0,1.565e-5,2.218,90,11.519,950.646,0.001,338.28,0.212,4.199e6,6.706,35.315,0.05,0.065,0.009
4.699,1768.424,1768.424,70.538,70.55,-18.765,18.771,36.09,-0.031,36.09,90.05,1.292,0.465,28.61,-80.6,4.633e-4,-1.168e-4,0,0,87.102,89.998,493.521,65.7,0.037,5.98e-4,9.791,67.359,61.573,0.863,0,0,4.435,0.433,0.29,0.017,0.126,0.433,7.852e-5,2.324e-4,1.829e-4,0,0,0,0,0,2.279,90,11.496,950.249,0.001,338.266,0.209,4.143e6,6.706,35.315,0.05,0.065,0.009
4.749,1779.918,1779.918,69.607,69.618,-18.509,18.524,36.299,-0.031,36.299,90.049,1.262,0.734,28.61,-80.6,0.086,-1.161e-4,-1.341,-0.004,87.181,89.988,493.521,65.7,0.037,5.98e-4,9.791,67.305,61.573,0.855,0,0,4.315,0.433,0.29,0.017,0.126,0.433,0.015,0.013,1.607e-4,0,0,0,0,-2.574e-5,2.271,90,11.474,949.858,0.001,338.252,0.206,4.087e6,6.706,35.315,0.05,0.066,0.009
4.799,1791.261,1791.261,68.687,68.698,-18.278,18.288,36.504,-0.031,36.504,90.049,1.227,0.616,28.61,-80.6,0.059,-1.165e-4,-0.774,0.008,87.232,89.977,493.521,65.7,0.037,5.98e-4,9.79,67.32,61.573,0.857,0,0,4.198,0.433,0.291,0.017,0.125,0.433,0.01,0.009,-8.391e-6,0,0,0,0,-8.808e-6,2.164,90,11.451,949.472,0.001,338.238,0.203,4.032e6,6.706,35.315,0.05,0.066,0.009
4.849,1802.454,1802.454,67.779,67.79,-18.047,18.058,36.702,-0.031,36.702,90.049,1.196,0.627,28.61,-80.6,0.069,-1.156e-4,-0.298,0.003,87.259,89.974,493.521,65.7,0.037,5.98e-4,9.79,67.313,61.573,0.856,0,0,4.085,0.432,0.291,0.017,0.125,0.432,0.012,0.01,8.812e-5,0,0,0,0,-1.345e-6,2.13,90,11.429,949.09,0.001,338.225,0.201,3.977e6,6.706,35.315,0.05,0.067,0.009
4.899,1813.499,1813.499,66.882,66.892,-17.828,17.835,36.896,-0.031,36.896,90.048,1.167,0.53,28.61,-80.6,0.043,-1.162e-4,0.105,0.009,87.264,89.981,493.521,65.7,0.037,5.98e-4,9.79,67.327,61.573,0.858,0,0,3.974,0.432,0.291,0.016,0.125,0.432,0.007,0.006,-2.018e-4,0,0,0,0,1.711e-7,2.08,90,11.407,948.714,0.001,338.212,0.198,3.924e6,6.706,35.315,0.05,0.067,0.009
4.949,1824.397,1824.397,65.996,66.006,-17.61,17.618,37.085,-0.031,37.085,90.048,1.14,0.539,28.61,-80.6,0.05,-1.163e-4,0.435,0.016,87.25,89.996,493.521,65.7,0.037,5.98e-4,9.79,67.322,61.573,0.857,0,0,3.867,0.432,0.291,0.016,0.125,0.432,0.009,0.008,-7.747e-7,0,0,0,0,3.011e-6,2.088,90,11.386,948.343,0.001,338.199,0.195,3.871e6,6.706,35.315,0.05,0.067,0.008
4.999,1835.152,1835.152,65.12,65.13,-17.422,17.422,37.271,-0.031,37.271,90.048,1.127,0.01,28.61,-80.6,0.129,-1.156e-4,-0.162,-0.018,87.23,90.011,493.521,65.7,0.037,5.98e-4,9.79,67.272,61.573,0.85,0,0,3.761,0.432,0.291,0.016,0.125,0.432,0.022,0.019,-3.596e-5,0,0,0,0,-4.269e-7,1.877,90,11.364,947.977,0.001,338.186,0.193,3.818e6,6.706,35.315,0.05,0.068,0.008
5.049,1845.763,1845.763,64.255,64.265,-17.208,17.209,37.456,-0.031,37.456,90.047,1.125,0.137,28.61,-80.6,0.078,-1.164e-4,0.551,-0.023,87.242,90.028,493.521,65.7,0.037,5.98e-4,9.79,67.302,61.573,0.854,0,0,3.66,0.432,0.291,0.016,0.125,0.432,0.013,0.012,4.727e-4,0,0,0,0,5.106e-6,1.883,90,11.343,947.616,0.001,338.173,0.19,3.766e6,6.706,35.315,0.05,0.069,0.008
5.099,1856.233,1856.233,63.399,63.409,-17.008,17.008,37.64,-0.031,37.64,90.047,1.118,0.115,28.61,-80.6,0.083,-1.168e-4,1.065,-0.022,87.282,90.036,493.521,65.7,0.037,5.98e-4,9.79,67.298,61.573,0.854,0,0,3.56,0.431,0.291,0.016,0.125,0.432,0.014,0.012,3.916e-4,0,0,0,0,1.956e-5,1.799,90,11.322,947.259,0.001,338.16,0.188,3.715e6,6.706,35.315,0.05,0.069,0.008
5.149,1866.564,1866.564,62.554,62.564,-16.792,16.801,37.822,-0.031,37.822,90.047,1.102,0.549,28.61,-80.6,0.078,-1.168e-4,-1.065,-0.028,87.339,90.035,493.521,65.7,0.037,5.98e-4,9.79,67.3,61.573,0.854,0,0,3.464,0.431,0.291,0.016,0.124,0.431,0.013,0.011,1.934e-4,0,0,0,0,-2.011e-5,1.891,90,11.302,946.907,0.001,338.148,0.185,3.665e6,6.706,35.315,0.05,0.069,0.008
5.199,1876.757,1876.757,61.719,61.729,-16.61,16.613,38.001,-0.031,38.001,90.047,1.079,0.347,28.61,-80.6,0.01,-1.173e-4,-0.789,-0.058,87.384,90.018,493.521,65.7,0.037,5.98e-4,9.79,67.34,61.573,0.86,0,0,3.369,0.431,0.291,0.016,0.124,0.431,0.002,0.002,1.401e-4,0,0,0,0,-1.133e-5,1.752,90,11.282,946.56,0.001,338.136,0.183,3.615e6,6.706,35.315,0.05,0.07,0.008
5.249,1886.814,1886.814,60.894,60.903,-16.41,16.424,38.176,-0.031,38.176,90.047,1.053,0.696,28.61,-80.6,0.148,-1.167e-4,-0.317,-0.023,87.415,89.994,493.521,65.7,0.037,5.98e-4,9.79,67.254,61.573,0.847,0,0,3.279,0.431,0.291,0.016,0.124,0.431,0.025,0.022,1.015e-4,0,0,0,0,-1.882e-6,1.855,90,11.262,946.218,0.001,338.124,0.18,3.566e6,6.706,35.315,0.05,0.07,0.008
5.299,1896.736,1896.736,60.078,60.087,-16.225,16.244,38.346,-0.031,38.346,90.046,1.015,0.79,28.61,-80.6,0.192,-1.162e-4,0.664,-0.032,87.407,89.966,493.521,65.7,0.037,5.98e-4,9.79,67.227,61.573,0.843,0,0,3.19,0.431,0.291,0.016,0.124,0.431,0.033,0.028,2.325e-4,0,0,0,0,8.463e-6,1.908,90,11.242,945.88,0.001,338.112,0.178,3.518e6,6.706,35.315,0.05,0.071,0.008
5.349,1906.525,1906.525,59.271,59.279,-16.06,16.068,38.509,-0.031,38.509,90.046,0.982,0.506,28.61,-80.6,0.084,-1.155e-4,1.436,-0.064,87.352,89.942,493.521,65.7,0.037,5.98e-4,9.79,67.292,61.573,0.853,0,0,3.102,0.431,0.291,0.016,0.124,0.431,0.014,0.012,-1.808e-5,0,0,0,0,4.069e-5,1.846,90,11.223,945.546,0.001,338.1,0.176,3.469e6,6.706,35.315,0.05,0.071,0.008
5.399,1916.182,1916.182,58.472,58.48,-15.884,15.896,38.668,-0.031,38.668,90.046,0.954,0.612,28.61,-80.6,0.13,-1.15e-4,2.014,-0.04,87.267,89.935,493.521,65.7,0.037,5.98e-4,9.79,67.263,61.573,0.849,0,0,3.018,0.431,0.291,0.016,0.124,0.431,0.022,0.018,1.538e-4,0,0,0,0,8.225e-5,1.97,90,11.204,945.218,0.001,338.088,0.173,3.422e6,6.706,35.315,0.05,0.072,0.007
5.449,1925.709,1925.709,57.682,57.69,-15.716,15.729,38.822,-0.031,38.822,90.046,0.922,0.642,28.61,-80.6,0.144,-1.147e-4,2.733,-0.02,87.148,89.948,493.521,65.7,0.037,5.98e-4,9.79,67.253,61.573,0.847,0,0,2.936,0.43,0.291,0.016,0.124,0.43,0.025,0.02,-3.404e-6,0,0,0,0,1.556e-4,2.097,90,11.185,944.893,0.001,338.077,0.171,3.376e6,6.706,35.315,0.05,0.072,0.007
5.499,1935.107,1935.107,56.9,56.907,-15.573,15.574,38.971,-0.031,38.971,90.045,0.901,0.214,28.61,-80.6,0.042,-1.149e-4,-2.996,-0.077,87.001,89.97,493.521,65.7,0.037,5.98e-4,9.79,67.314,61.573,0.856,0,0,2.855,0.43,0.291,0.016,0.124,0.43,0.007,0.006,-4.595e-4,0,0,0,0,-1.922e-4,2.038,90,11.166,944.573,0.001,338.066,0.169,3.329e6,6.706,35.315,0.05,0.072,0.007
5.549,1944.377,1944.377,56.125,56.132,-15.426,15.426,39.119,-0.031,39.119,90.045,0.897,0.021,28.61,-80.6,0.151,-1.149e-4,-2.508,-0.013,86.861,89.989,493.521,65.7,0.037,5.98e-4,9.79,67.247,61.573,0.846,0,0,2.776,0.43,0.291,0.016,0.124,0.43,0.026,0.022,-3.431e-4,0,0,0,0,-1.384e-4,2.032,90,11.148,944.257,0.001,338.054,0.166,3.283e6,6.706,35.315,0.05,0.073,0.007
5.599,1953.521,1953.521,55.358,55.365,-15.28,15.281,39.266,-0.031,39.266,90.045,0.902,0.175,28.61,-80.6,0.227,-1.162e-4,-1.581,-0.005,86.758,90.002,493.521,65.7,0.037,5.98e-4,9.79,67.2,61.573,0.839,0,0,2.7,0.43,0.291,0.016,0.123,0.43,0.039,0.032,-4.379e-4,0,0,0,0,-5.655e-5,2.014,90,11.13,943.946,0.001,338.043,0.164,3.238e6,6.706,35.315,0.05,0.073,0.007
5.649,1962.54,1962.54,54.598,54.605,-15.123,15.123,39.415,-0.03,39.415,90.044,0.909,0.068,28.61,-80.6,0.181,-1.164e-4,-0.615,-0.001,86.704,90.008,493.521,65.7,0.037,5.98e-4,9.79,67.227,61.573,0.843,0,0,2.625,0.43,0.291,0.016,0.123,0.43,0.031,0.026,-2.618e-4,0,0,0,0,-8.781e-6,2.063,90,11.112,943.639,0.001,338.033,0.162,3.193e6,6.706,35.315,0.05,0.074,0.007
5.699,1971.434,1971.434,53.845,53.853,-14.976,14.977,39.564,-0.03,39.564,90.044,0.913,0.1,28.61,-80.6,0.198,-1.175e-4,0.248,-0.001,86.694,90.01,493.521,65.7,0.037,5.98e-4,9.79,67.215,61.573,0.841,0,0,2.552,0.43,0.291,0.016,0.123,0.43,0.034,0.029,4.935e-4,0,0,0,0,1.467e-6,2.01,90,11.094,943.336,0.001,338.022,0.16,3.148e6,6.706,35.315,0.05,0.074,0.007
5.749,1980.206,1980.206,53.1,53.108,-14.815,14.816,39.714,-0.03,39.714,90.044,0.911,0.192,28.61,-80.6,0.052,-1.17e-4,0.808,-0.015,86.724,90.01,493.521,65.7,0.037,5.98e-4,9.79,67.304,61.573,0.855,0,0,2.481,0.43,0.291,0.015,0.123,0.43,0.009,0.008,-3.645e-4,0,0,0,0,1.604e-5,2.081,90,11.077,943.037,0.001,338.011,0.157,3.104e6,6.706,35.315,0.05,0.075,0.007
5.799,1988.856,1988.856,52.363,52.371,-14.664,14.669,39.862,-0.03,39.862,90.043,0.897,0.365,28.61,-80.6,0.043,-1.168e-4,-0.83,-0.023,86.766,90.005,493.521,65.7,0.037,5.98e-4,9.79,67.308,61.573,0.855,0,0,2.411,0.43,0.291,0.015,0.123,0.43,0.007,0.006,-2.125e-5,0,0,0,0,-1.743e-5,2.101,90,11.06,942.743,0.001,338.001,0.155,3.061e6,6.706,35.315,0.05,0.076,0.007
