# Sim1Full (Up to date)
# 798 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
69.488,1284.155,1284.155,-4.906,5.354,4.709e-4,0.161,-357.507,0.019,357.507,270.003,2.145,0.161,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.065,90,12.456,967.344,0.001,338.847,0.014,2.972e5,6.706,35.315,0.251,0.45,7.017e-4
69.738,1280.122,1280.122,-4.906,5.338,0.014,0.519,-359.254,0.019,359.254,270.003,2.105,0.518,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.195,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.364,90,12.464,967.488,0.001,338.852,0.014,2.976e5,6.706,35.315,0.251,0.45,6.991e-4
69.989,1276.092,1276.092,-4.902,5.387,0.019,0.783,-361.037,0.019,361.037,270.003,2.234,0.783,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.206,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.626,90,12.472,967.632,0.001,338.857,0.015,2.98e5,6.706,35.315,0.251,0.45,7.072e-4
70.239,1272.062,1272.062,-4.897,5.467,-0.03,0.034,-362.956,0.019,362.956,270.003,2.431,0.016,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.164,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.423,90,12.48,967.776,0.001,338.862,0.014,2.968e5,6.706,35.315,0.251,0.45,7.203e-4
70.49,1268.028,1268.028,-4.905,5.472,0.002,0.127,-364.955,0.019,364.955,270.003,2.427,0.127,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.363,90,12.488,967.921,0.001,338.866,0.014,2.973e5,6.706,35.315,0.25,0.45,7.209e-4
70.741,1263.998,1263.998,-4.904,5.458,0.002,0.169,-366.936,0.019,366.936,270.003,2.395,0.169,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48,90,12.496,968.065,0.001,338.871,0.014,2.973e5,6.706,35.315,0.25,0.45,7.185e-4
70.991,1259.968,1259.968,-4.904,5.476,0.01,0.452,-368.921,0.018,368.921,270.003,2.437,0.451,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.191,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.212,90,12.504,968.209,0.001,338.876,0.014,2.976e5,6.706,35.315,0.25,0.45,7.215e-4
71.242,1255.939,1255.939,-4.901,5.425,0.005,0.522,-370.877,0.018,370.877,270.003,2.324,0.522,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.19,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.063,90,12.512,968.353,0.001,338.881,0.014,2.976e5,6.706,35.315,0.251,0.45,7.132e-4
71.492,1251.911,1251.911,-4.9,5.369,-0.012,0.114,-372.734,0.018,372.734,270.003,2.193,0.114,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.174,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.25,90,12.52,968.497,0.001,338.886,0.014,2.971e5,6.706,35.315,0.251,0.451,7.042e-4
71.743,1247.881,1247.881,-4.903,5.383,0.004,0.271,-374.549,0.018,374.549,270.003,2.222,0.271,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.087,90,12.528,968.641,0.001,338.891,0.014,2.974e5,6.706,35.315,0.25,0.451,7.065e-4
71.993,1243.854,1243.854,-4.902,5.355,0.01,0.498,-376.346,0.018,376.346,270.003,2.154,0.498,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.192,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.403,90,12.536,968.785,0.001,338.896,0.014,2.977e5,6.706,35.315,0.25,0.451,7.019e-4
72.244,1239.827,1239.827,-4.9,5.404,-0.011,0.066,-378.167,0.018,378.167,270.003,2.279,0.065,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.174,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.312,90,12.544,968.929,0.001,338.9,0.014,2.972e5,6.706,35.315,0.251,0.451,7.099e-4
72.494,1235.799,1235.799,-4.903,5.413,0.003,0.217,-380.046,0.018,380.046,270.003,2.295,0.217,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.183,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.404,90,12.552,969.073,0.001,338.905,0.014,2.974e5,6.706,35.315,0.25,0.451,7.114e-4
72.744,1231.773,1231.773,-4.902,5.436,0.003,0.304,-381.954,0.018,381.954,270.003,2.349,0.304,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.198,90,12.56,969.217,0.001,338.91,0.014,2.975e5,6.706,35.315,0.25,0.451,7.15e-4
72.995,1227.747,1227.747,-4.901,5.402,-0.003,0.136,-383.852,0.018,383.852,270.003,2.273,0.136,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.179,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.206,90,12.568,969.361,0.001,338.915,0.014,2.974e5,6.706,35.315,0.25,0.451,7.097e-4
73.245,1223.721,1223.721,-4.901,5.389,6.621e-4,0.09,-385.706,0.018,385.706,270.003,2.239,0.09,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.285,90,12.576,969.505,0.001,338.92,0.014,2.974e5,6.706,35.315,0.25,0.451,7.074e-4
73.495,1219.696,1219.696,-4.901,5.398,0.006,0.316,-387.554,0.018,387.554,270.003,2.262,0.316,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.42,90,12.584,969.648,0.001,338.925,0.014,2.976e5,6.706,35.315,0.25,0.451,7.09e-4
73.746,1215.672,1215.672,-4.9,5.43,-0.004,0.02,-389.444,0.018,389.444,270.003,2.341,0.019,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.178,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.332,90,12.592,969.792,0.001,338.929,0.014,2.974e5,6.706,35.315,0.25,0.452,7.142e-4
73.996,1211.647,1211.647,-4.901,5.429,0.005,0.273,-391.364,0.018,391.364,270.003,2.336,0.273,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.185,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2,90,12.599,969.936,0.001,338.934,0.014,2.976e5,6.706,35.315,0.25,0.452,7.14e-4
74.246,1207.624,1207.624,-4.9,5.399,-4.684e-4,0.206,-393.254,0.018,393.254,270.003,2.268,0.206,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.165,90,12.607,970.08,0.001,338.939,0.014,2.975e5,6.706,35.315,0.25,0.452,7.092e-4
74.497,1203.601,1203.601,-4.9,5.378,3.489e-4,0.162,-395.095,0.018,395.095,270.003,2.216,0.162,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.136,90,12.615,970.224,0.001,338.944,0.014,2.975e5,6.706,35.315,0.25,0.452,7.057e-4
74.747,1199.578,1199.578,-4.9,5.361,5.506e-5,0.065,-396.899,0.017,396.899,270.003,2.176,0.065,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.144,90,12.623,970.368,0.001,338.949,0.014,2.975e5,6.706,35.315,0.5,0.452,7.03e-4
75.247,1191.541,1191.541,-4.9,5.348,0.009,0.37,-400.441,0.017,400.441,270.002,2.143,0.37,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.189,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.329,90,12.639,970.655,0.001,338.958,0.014,2.977e5,6.706,35.315,0.25,0.452,7.009e-4
75.497,1187.52,1187.52,-4.897,5.384,0.047,1.021,-402.238,0.017,402.238,270.002,2.236,1.02,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.233,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.729,90,12.647,970.799,0.001,338.963,0.015,2.99e5,6.706,35.315,0.25,0.452,7.067e-4
75.747,1183.504,1183.504,-4.886,5.272,-0.046,0.32,-403.969,0.017,403.969,270.002,1.981,0.317,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.158,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.822,90,12.655,970.942,0.001,338.968,0.014,2.969e5,6.706,35.315,0.251,0.452,6.89e-4
75.998,1179.479,1179.479,-4.897,5.253,-0.003,0.133,-405.566,0.017,405.566,270.002,1.901,0.133,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.179,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.835,90,12.663,971.086,0.001,338.973,0.014,2.975e5,6.706,35.315,0.25,0.452,6.856e-4
76.248,1175.459,1175.459,-4.898,5.242,0.009,0.411,-407.113,0.017,407.113,270.002,1.868,0.411,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.189,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.074,90,12.671,971.23,0.001,338.978,0.014,2.978e5,6.706,35.315,0.25,0.453,6.837e-4
76.498,1171.441,1171.441,-4.896,5.278,-0.007,0.074,-408.689,0.017,408.689,270.002,1.971,0.074,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.177,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.934,90,12.679,971.373,0.001,338.982,0.014,2.974e5,6.706,35.315,0.25,0.453,6.896e-4
76.749,1167.421,1167.421,-4.898,5.272,0.02,0.612,-410.299,0.017,410.299,270.002,1.952,0.612,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.201,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.647,90,12.687,971.517,0.001,338.987,0.014,2.981e5,6.706,35.315,0.25,0.453,6.887e-4
76.999,1163.405,1163.405,-4.893,5.213,-0.017,0.127,-411.838,0.017,411.838,270.002,1.799,0.126,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.172,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.737,90,12.695,971.661,0.001,338.992,0.014,2.973e5,6.706,35.315,0.25,0.453,6.792e-4
77.249,1159.385,1159.385,-4.897,5.206,0.001,0.14,-413.303,0.017,413.303,270.002,1.768,0.14,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.698,90,12.703,971.804,0.001,338.997,0.014,2.976e5,6.706,35.315,0.25,0.453,6.779e-4
77.499,1155.368,1155.368,-4.896,5.194,0.005,0.311,-414.738,0.017,414.738,270.002,1.733,0.311,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.185,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.577,90,12.711,971.948,0.001,339.002,0.014,2.977e5,6.706,35.315,0.25,0.453,6.759e-4
77.749,1151.352,1151.352,-4.895,5.167,0.003,0.373,-416.128,0.017,416.128,270.002,1.655,0.373,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.841,90,12.719,972.092,0.001,339.007,0.014,2.978e5,6.706,35.315,0.25,0.454,6.716e-4
77.999,1147.336,1147.336,-4.894,5.197,4.628e-4,0.353,-417.524,0.017,417.524,270.002,1.748,0.353,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.184,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,12.727,972.235,0.001,339.011,0.014,2.977e5,6.706,35.315,0.25,0.454,6.765e-4
78.249,1143.32,1143.32,-4.894,5.227,0.003,0.409,-418.995,0.017,418.995,270.002,1.836,0.409,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.041,90,12.735,972.379,0.001,339.016,0.014,2.978e5,6.706,35.315,0.25,0.454,6.815e-4
78.499,1139.305,1139.305,-4.893,5.264,-0.007,0.108,-420.543,0.017,420.543,270.002,1.939,0.108,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.177,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.993,90,12.743,972.522,0.001,339.021,0.014,2.975e5,6.706,35.315,0.25,0.454,6.874e-4
78.749,1135.289,1135.289,-4.895,5.275,0.001,0.117,-422.145,0.017,422.145,270.002,1.966,0.117,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.025,90,12.751,972.666,0.001,339.026,0.014,2.977e5,6.706,35.315,0.25,0.454,6.892e-4
78.999,1131.275,1131.275,-4.895,5.286,0.006,0.343,-423.769,0.017,423.769,270.002,1.995,0.343,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.187,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.167,90,12.759,972.809,0.001,339.031,0.014,2.978e5,6.706,35.315,0.25,0.454,6.91e-4
79.249,1127.261,1127.261,-4.893,5.317,-9.73e-4,0.274,-425.441,0.016,425.441,270.002,2.081,0.274,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.218,90,12.767,972.953,0.001,339.036,0.014,2.977e5,6.706,35.315,0.25,0.454,6.961e-4
79.499,1123.248,1123.248,-4.893,5.345,-6.312e-4,0.2,-427.175,0.016,427.175,270.002,2.149,0.2,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.249,90,12.775,973.096,0.001,339.04,0.014,2.977e5,6.706,35.315,0.25,0.454,7.006e-4
79.749,1119.234,1119.234,-4.894,5.365,-8.738e-4,0.002,-428.959,0.016,428.959,270.002,2.199,0.001,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2,90,12.783,973.24,0.001,339.045,0.014,2.977e5,6.706,35.315,0.25,0.455,7.039e-4
79.999,1115.222,1115.222,-4.894,5.365,0.001,0.04,-430.762,0.016,430.762,270.002,2.2,0.04,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22,90,12.791,973.383,0.001,339.05,0.014,2.977e5,6.706,35.315,0.25,0.455,7.039e-4
80.249,1111.21,1111.21,-4.893,5.369,0.001,0.037,-432.569,0.016,432.569,270.002,2.209,0.037,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.228,90,12.798,973.527,0.001,339.055,0.014,2.977e5,6.706,35.315,0.25,0.455,7.045e-4
80.499,1107.198,1107.198,-4.893,5.373,0.002,0.102,-434.384,0.016,434.384,270.002,2.219,0.102,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.168,90,12.806,973.67,0.001,339.06,0.014,2.978e5,6.706,35.315,0.25,0.455,7.051e-4
80.749,1103.187,1103.187,-4.893,5.362,0.006,0.317,-436.193,0.016,436.193,270.002,2.193,0.317,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.035,90,12.814,973.813,0.001,339.064,0.014,2.979e5,6.706,35.315,0.25,0.455,7.034e-4
80.999,1099.177,1099.177,-4.891,5.329,0.008,0.491,-437.958,0.016,437.958,270.002,2.114,0.491,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.191,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.869,90,12.822,973.957,0.001,339.069,0.014,2.981e5,6.706,35.315,0.25,0.455,6.98e-4
81.249,1095.168,1095.168,-4.889,5.279,-0.01,0.116,-439.641,0.016,439.641,270.002,1.991,0.115,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.175,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.934,90,12.83,974.1,0.001,339.074,0.014,2.976e5,6.706,35.315,0.25,0.455,6.901e-4
81.499,1091.157,1091.157,-4.892,5.271,0.011,0.448,-441.262,0.016,441.262,270.002,1.962,0.448,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.191,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.739,90,12.838,974.243,0.001,339.079,0.014,2.981e5,6.706,35.315,0.25,0.455,6.886e-4
81.748,1087.149,1087.149,-4.889,5.228,-0.009,0.048,-442.824,0.016,442.824,270.002,1.85,0.047,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.176,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.874,90,12.846,974.387,0.001,339.084,0.014,2.976e5,6.706,35.315,0.25,0.455,6.817e-4
81.998,1083.139,1083.139,-4.891,5.234,0.001,0.032,-444.346,0.016,444.346,270.002,1.862,0.032,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.878,90,12.854,974.53,0.001,339.088,0.014,2.978e5,6.706,35.315,0.25,0.455,6.826e-4
82.248,1079.131,1079.131,-4.891,5.237,0.002,0.155,-445.876,0.016,445.876,270.002,1.87,0.155,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.182,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.948,90,12.862,974.673,0.001,339.093,0.014,2.979e5,6.706,35.315,0.25,0.456,6.831e-4
82.498,1075.123,1075.123,-4.891,5.25,0.011,0.466,-447.424,0.016,447.424,270.002,1.909,0.466,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.192,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.677,90,12.87,974.817,0.001,339.098,0.014,2.981e5,6.706,35.315,0.25,0.456,6.853e-4
82.748,1071.117,1071.117,-4.888,5.206,-0.009,0.152,-448.94,0.016,448.94,270.002,1.792,0.151,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.176,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.868,90,12.878,974.96,0.001,339.103,0.014,2.977e5,6.706,35.315,0.25,0.456,6.782e-4
82.997,1067.11,1067.11,-4.89,5.221,5.259e-5,0.035,-450.425,0.016,450.425,270.002,1.83,0.035,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.18,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.813,90,12.886,975.103,0.001,339.108,0.014,2.978e5,6.706,35.315,0.5,0.456,6.806e-4
83.497,1059.088,1059.088,-4.89,5.215,0.006,0.29,-453.413,0.015,453.413,270.002,1.813,0.29,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.186,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.668,90,12.902,975.39,0.001,339.117,0.014,2.98e5,6.706,35.315,0.25,0.456,6.796e-4
83.747,1055.083,1055.083,-4.888,5.189,-0.001,0.203,-454.868,0.015,454.868,270.002,1.74,0.203,28.61,-80.601,NaN,NaN,NaN,NaN,82.38,89.983,529.083,65.7,0.042,7.437e-4,9.791,0,64.368,-9.599,0,0,5.181,103.306,0,103.306,0,103.306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.639,90,12.91,975.533,0.001,339.122,0.014,2.979e5,6.706,35.315,0.25,0.456,6.754e-4
